Fine Temperature (C) - Plot 0	Photodiode Voltage (V) - Plot 0
45.85	2.979
45.85	2.98
45.85	2.98
45.85	2.98
45.85	2.98
45.85	2.98
45.85	2.98
45.85	2.979
45.85	2.98
45.85	2.98
45.85	2.98
45.84	2.979
45.84	2.979
45.84	2.978
45.84	2.979
45.84	2.979
45.84	2.979
45.84	2.98
45.84	2.98
45.84	2.98
45.84	2.98
45.84	2.98
45.84	2.98
45.83	2.979
45.83	2.979
45.83	2.978
45.83	2.978
45.83	2.978
45.83	2.979
45.83	2.979
45.83	2.979
45.83	2.98
45.83	2.979
45.83	2.979
45.83	2.979
45.83	2.979
45.83	2.979
45.83	2.979
45.82	2.979
45.82	2.979
45.82	2.979
45.82	2.98
45.82	2.98
45.82	2.98
45.82	2.979
45.82	2.98
45.82	2.98
45.82	2.979
45.82	2.979
45.82	2.979
45.82	2.979
45.82	2.979
45.82	2.98
45.82	2.979
45.81	2.979
45.81	2.979
45.81	2.98
45.81	2.98
45.81	2.982
45.81	2.982
45.81	2.982
45.81	2.982
45.81	2.982
45.81	2.982
45.81	2.982
45.8	2.982
45.8	2.98
45.8	2.98
45.8	2.98
45.8	2.98
45.8	2.98
45.8	2.98
45.8	2.98
45.8	2.98
45.8	2.98
45.8	2.98
45.8	2.98
45.8	2.98
45.8	2.98
45.8	2.979
45.79	2.979
45.79	2.978
45.79	2.979
45.79	2.979
45.79	2.979
45.79	2.98
45.79	2.98
45.79	2.98
45.79	2.98
45.79	2.98
45.79	2.98
45.79	2.979
45.79	2.98
45.79	2.98
45.79	2.979
45.79	2.98
45.79	2.979
45.79	2.979
45.78	2.979
45.78	2.979
45.78	2.979
45.78	2.979
45.78	2.978
45.78	2.979
45.78	2.978
45.78	2.978
45.78	2.979
45.77	2.979
45.77	2.979
45.77	2.979
45.77	2.979
45.77	2.979
45.78	2.979
45.77	2.979
45.77	2.979
45.77	2.979
45.77	2.979
45.77	2.978
45.77	2.978
45.77	2.978
45.77	2.978
45.77	2.978
45.77	2.978
45.76	2.978
45.76	2.979
45.76	2.979
45.76	2.979
45.76	2.979
45.76	2.979
45.76	2.979
45.76	2.979
45.76	2.979
45.76	2.979
45.76	2.979
45.76	2.979
45.76	2.979
45.76	2.979
45.76	2.979
45.76	2.979
45.76	2.979
45.75	2.979
45.75	2.978
45.75	2.978
45.75	2.978
45.75	2.978
45.75	2.979
45.75	2.979
45.75	2.979
45.75	2.98
45.75	2.979
45.75	2.979
45.74	2.979
45.75	2.979
45.75	2.979
45.75	2.978
45.75	2.978
45.75	2.978
45.75	2.978
45.74	2.977
45.74	2.977
45.74	2.977
45.74	2.978
45.74	2.977
45.74	2.977
45.74	2.978
45.74	2.978
45.74	2.978
45.74	2.978
45.74	2.978
45.74	2.978
45.74	2.978
45.74	2.978
45.74	2.978
45.74	2.98
45.74	2.983
45.73	2.987
45.73	2.988
45.73	2.985
45.73	2.983
45.73	2.983
45.73	2.982
45.73	2.98
45.73	2.98
45.73	2.979
45.73	2.979
45.74	2.978
45.73	2.978
45.73	2.978
45.73	2.978
45.73	2.979
45.73	2.979
45.73	2.979
45.73	2.98
45.73	2.98
45.73	2.98
45.73	2.98
45.73	2.979
45.73	2.98
45.73	2.979
45.73	2.979
45.73	2.978
45.73	2.978
45.73	2.979
45.73	2.979
45.73	2.979
45.73	2.979
45.73	2.979
45.73	2.979
45.73	2.979
45.73	2.979
45.73	2.979
45.72	2.979
45.72	2.979
45.72	2.979
45.72	2.979
45.72	2.978
45.72	2.978
45.72	2.978
45.72	2.978
45.72	2.978
45.72	2.978
45.72	2.978
45.72	2.977
45.71	2.978
45.72	2.978
45.72	2.978
45.71	2.979
45.71	2.978
45.71	2.978
45.71	2.979
45.71	2.979
45.71	2.978
45.71	2.979
45.71	2.979
45.71	2.978
45.71	2.979
45.71	2.978
45.71	2.978
45.71	2.979
45.71	2.978
45.71	2.978
45.71	2.978
45.71	2.977
45.71	2.977
45.71	2.977
45.71	2.976
45.71	2.976
45.71	2.977
45.71	2.977
45.71	2.977
45.71	2.978
45.71	2.978
45.71	2.978
45.71	2.977
45.7	2.977
45.7	2.977
45.7	2.977
45.7	2.977
45.7	2.978
45.7	2.978
45.7	2.978
45.7	2.978
45.7	2.978
45.7	2.978
45.7	2.978
45.7	2.978
45.7	2.978
45.7	2.978
45.69	2.978
45.7	2.978
45.7	2.978
45.7	2.977
45.7	2.977
45.69	2.978
45.69	2.978
45.69	2.978
45.69	2.979
45.69	2.978
45.69	2.978
45.69	2.979
45.69	2.979
45.69	2.979
45.69	2.979
45.69	2.979
45.69	2.979
45.69	2.978
45.69	2.978
45.69	2.977
45.69	2.978
45.69	2.978
45.69	2.978
45.68	2.979
45.68	2.979
45.68	2.979
45.68	2.979
45.68	2.978
45.68	2.978
45.68	2.978
45.68	2.978
45.68	2.978
45.68	2.978
45.68	2.979
45.68	2.979
45.68	2.98
45.68	2.98
45.68	2.98
45.68	2.98
45.68	2.979
45.68	2.979
45.68	2.98
45.68	2.979
45.68	2.979
45.68	2.979
45.68	2.978
45.68	2.978
45.68	2.978
45.67	2.978
45.67	2.978
45.67	2.977
45.67	2.976
45.67	2.977
45.67	2.977
45.67	2.977
45.67	2.977
45.67	2.978
45.67	2.978
45.67	2.978
45.67	2.978
45.66	2.978
45.66	2.978
45.66	2.978
45.66	2.978
45.66	2.978
45.66	2.977
45.66	2.978
45.66	2.978
45.65	2.978
45.65	2.978
45.65	2.978
45.66	2.977
45.65	2.978
45.65	2.977
45.65	2.977
45.65	2.978
45.65	2.978
45.65	2.978
45.65	2.978
45.65	2.979
45.65	2.979
45.65	2.979
45.64	2.979
45.64	2.979
45.65	2.979
45.65	2.979
45.65	2.978
45.65	2.978
45.65	2.978
45.65	2.978
45.65	2.977
45.64	2.978
45.64	2.977
45.64	2.977
45.64	2.977
45.64	2.978
45.64	2.977
45.64	2.978
45.63	2.978
45.63	2.979
45.63	2.978
45.63	2.978
45.63	2.978
45.63	2.978
45.63	2.978
45.63	2.978
45.63	2.978
45.63	2.978
45.63	2.978
45.63	2.978
45.63	2.978
45.63	2.978
45.63	2.978
45.63	2.978
45.63	2.978
45.62	2.979
45.63	2.979
45.63	2.978
45.62	2.978
45.62	2.978
45.62	2.978
45.62	2.978
45.62	2.978
45.62	2.978
45.63	2.978
45.63	2.978
45.62	2.978
45.62	2.978
45.62	2.977
45.62	2.977
45.62	2.977
45.62	2.978
45.62	2.977
45.62	2.977
45.62	2.978
45.62	2.978
45.62	2.977
45.61	2.977
45.61	2.977
45.61	2.977
45.61	2.978
45.61	2.978
45.61	2.977
45.61	2.977
45.61	2.978
45.61	2.978
45.6	2.977
45.6	2.977
45.6	2.977
45.6	2.977
45.6	2.976
45.6	2.976
45.6	2.977
45.6	2.976
45.6	2.977
45.6	2.977
45.6	2.977
45.6	2.977
45.6	2.977
45.6	2.977
45.6	2.978
45.6	2.978
45.6	2.978
45.6	2.977
45.6	2.977
45.59	2.978
45.59	2.978
45.59	2.979
45.59	2.978
45.59	2.979
45.59	2.979
45.59	2.978
45.59	2.978
45.59	2.978
45.59	2.978
45.59	2.977
45.59	2.977
45.59	2.976
45.59	2.976
45.59	2.976
45.59	2.974
45.59	2.974
45.59	2.974
45.58	2.973
45.58	2.974
45.58	2.976
45.58	2.977
45.58	2.977
45.59	2.977
45.59	2.977
45.58	2.977
45.58	2.977
45.58	2.977
45.58	2.977
45.58	2.977
45.58	2.977
45.58	2.977
45.58	2.978
45.58	2.977
45.58	2.977
45.58	2.977
45.58	2.977
45.58	2.977
45.58	2.976
45.57	2.976
45.57	2.977
45.57	2.976
45.57	2.976
45.57	2.976
45.57	2.976
45.57	2.976
45.57	2.976
45.57	2.976
45.57	2.976
45.57	2.977
45.57	2.977
45.57	2.977
45.57	2.977
45.57	2.977
45.56	2.977
45.56	2.977
45.56	2.977
45.57	2.978
45.56	2.977
45.56	2.977
45.56	2.978
45.56	2.977
45.56	2.977
45.56	2.977
45.57	2.977
45.56	2.977
45.57	2.977
45.56	2.977
45.56	2.977
45.57	2.977
45.57	2.978
45.56	2.977
45.56	2.977
45.56	2.977
45.56	2.976
45.56	2.976
45.56	2.976
45.56	2.977
45.56	2.977
45.56	2.977
45.56	2.977
45.56	2.977
45.55	2.977
45.56	2.976
45.56	2.977
45.56	2.977
45.56	2.976
45.55	2.977
45.55	2.977
45.55	2.977
45.56	2.976
45.55	2.977
45.55	2.976
45.55	2.976
45.55	2.976
45.55	2.976
45.55	2.976
45.55	2.977
45.55	2.977
45.55	2.976
45.55	2.977
45.55	2.977
45.55	2.977
45.55	2.978
45.55	2.977
45.54	2.977
45.54	2.977
45.55	2.976
45.55	2.976
45.55	2.977
45.54	2.977
45.54	2.977
45.54	2.977
45.54	2.976
45.54	2.976
45.55	2.976
45.55	2.976
45.54	2.976
45.54	2.974
45.54	2.974
45.54	2.974
45.54	2.974
45.54	2.974
45.54	2.973
45.54	2.974
45.54	2.973
45.54	2.973
45.54	2.974
45.53	2.976
45.53	2.976
45.53	2.976
45.53	2.976
45.53	2.976
45.53	2.977
45.53	2.977
45.53	2.977
45.53	2.977
45.53	2.977
45.53	2.977
45.53	2.977
45.53	2.977
45.53	2.977
45.53	2.977
45.53	2.977
45.53	2.978
45.53	2.977
45.53	2.977
45.53	2.976
45.52	2.976
45.52	2.974
45.53	2.974
45.52	2.974
45.52	2.974
45.52	2.974
45.52	2.974
45.52	2.974
45.52	2.974
45.52	2.976
45.52	2.976
45.52	2.976
45.52	2.976
45.52	2.977
45.52	2.977
45.52	2.976
45.52	2.976
45.52	2.977
45.52	2.976
45.51	2.976
45.51	2.976
45.51	2.974
45.51	2.974
45.51	2.976
45.5	2.976
45.51	2.976
45.5	2.977
45.51	2.977
45.51	2.977
45.51	2.976
45.51	2.976
45.51	2.976
45.51	2.976
45.51	2.977
45.51	2.976
45.51	2.976
45.51	2.976
45.5	2.976
45.5	2.974
45.5	2.976
45.5	2.976
45.5	2.974
45.5	2.974
45.5	2.974
45.5	2.974
45.5	2.974
45.5	2.976
45.5	2.976
45.5	2.976
45.5	2.977
45.5	2.977
45.5	2.977
45.5	2.983
45.5	2.98
45.5	2.983
45.5	2.982
45.5	2.977
45.5	2.976
45.49	2.977
45.49	2.977
45.49	2.977
45.49	2.983
45.49	2.969
45.49	2.971
45.48	2.967
45.49	2.958
45.49	2.972
45.49	2.984
45.49	2.984
45.49	2.984
45.49	2.983
45.49	2.979
45.48	2.98
45.48	2.983
45.48	2.98
45.48	2.98
45.48	2.983
45.48	2.984
45.48	2.98
45.48	2.98
45.48	2.979
45.48	2.979
45.48	2.978
45.48	2.978
45.48	2.977
45.48	2.977
45.48	2.977
45.48	2.977
45.48	2.976
45.48	2.977
45.48	2.977
45.48	2.977
45.48	2.977
45.48	2.977
45.48	2.977
45.48	2.976
45.48	2.976
45.48	2.977
45.48	2.977
45.48	2.977
45.48	2.976
45.48	2.976
45.48	2.976
45.48	2.974
45.48	2.974
45.48	2.974
45.47	2.974
45.47	2.974
45.47	2.974
45.47	2.974
45.47	2.974
45.47	2.974
45.47	2.973
45.47	2.973
45.47	2.973
45.47	2.973
45.47	2.973
45.47	2.974
45.47	2.974
45.47	2.974
45.47	2.973
45.47	2.974
45.47	2.974
45.46	2.976
45.46	2.976
45.46	2.976
45.46	2.976
45.46	2.974
45.46	2.976
45.46	2.976
45.46	2.974
45.46	2.976
45.46	2.976
45.47	2.976
45.46	2.976
45.46	2.976
45.46	2.977
45.46	2.976
45.46	2.976
45.46	2.974
45.46	2.974
45.46	2.974
45.46	2.974
45.46	2.974
45.46	2.974
45.46	2.974
45.46	2.973
45.45	2.973
45.45	2.972
45.46	2.972
45.45	2.972
45.46	2.973
45.46	2.973
45.46	2.974
45.46	2.976
45.46	2.976
45.46	2.976
45.46	2.974
45.45	2.974
45.45	2.977
45.45	2.977
45.46	2.977
45.45	2.979
45.45	2.979
45.45	2.979
45.45	2.977
45.45	2.977
45.45	2.974
45.45	2.974
45.45	2.973
45.45	2.973
45.45	2.973
45.45	2.973
45.45	2.973
45.45	2.973
45.45	2.974
45.45	2.974
45.45	2.976
45.45	2.976
45.45	2.977
45.45	2.982
45.45	2.979
45.45	2.978
45.45	2.978
45.45	2.978
45.45	2.98
45.45	2.979
45.45	2.978
45.45	2.976
45.45	2.976
45.45	2.976
45.45	2.977
45.45	2.974
45.44	2.974
45.45	2.973
45.45	2.973
45.45	2.972
45.45	2.972
45.44	2.972
45.45	2.972
45.45	2.972
45.44	2.972
45.44	2.973
45.44	2.973
45.44	2.973
45.45	2.973
45.44	2.973
45.44	2.973
45.44	2.973
45.44	2.972
45.44	2.972
45.44	2.972
45.43	2.972
45.43	2.973
45.43	2.973
45.43	2.973
45.43	2.973
45.43	2.973
45.43	2.973
45.43	2.974
45.43	2.973
45.43	2.974
45.43	2.974
45.43	2.974
45.43	2.974
45.43	2.974
45.43	2.973
45.42	2.973
45.42	2.973
45.42	2.973
45.42	2.973
45.42	2.973
45.42	2.973
45.42	2.973
45.42	2.973
45.42	2.973
45.42	2.973
45.42	2.973
45.42	2.973
45.42	2.973
45.41	2.973
45.41	2.973
45.42	2.973
45.41	2.973
45.41	2.973
45.42	2.973
45.41	2.973
45.41	2.973
45.41	2.972
45.41	2.972
45.41	2.972
45.41	2.972
45.41	2.972
45.41	2.972
45.41	2.972
45.41	2.973
45.41	2.973
45.41	2.973
45.41	2.973
45.41	2.974
45.41	2.974
45.41	2.974
45.41	2.974
45.41	2.974
45.41	2.973
45.41	2.973
45.41	2.973
45.41	2.973
45.41	2.972
45.41	2.973
45.41	2.973
45.4	2.972
45.4	2.972
45.4	2.972
45.4	2.972
45.4	2.972
45.4	2.972
45.4	2.972
45.4	2.972
45.4	2.972
45.4	2.971
45.4	2.972
45.4	2.972
45.4	2.972
45.4	2.972
45.4	2.972
45.4	2.972
45.4	2.972
45.39	2.972
45.4	2.972
45.39	2.972
45.39	2.972
45.39	2.972
45.39	2.972
45.39	2.973
45.39	2.972
45.39	2.972
45.39	2.972
45.39	2.971
45.39	2.971
45.39	2.971
45.39	2.972
45.39	2.971
45.39	2.972
45.39	2.973
45.39	2.972
45.39	2.972
45.39	2.972
45.39	2.972
45.39	2.972
45.4	2.972
45.39	2.971
45.39	2.971
45.39	2.971
45.39	2.972
45.39	2.972
45.39	2.971
45.39	2.972
45.38	2.973
45.38	2.973
45.38	2.972
45.38	2.973
45.38	2.973
45.38	2.973
45.38	2.973
45.38	2.973
45.38	2.973
45.38	2.973
45.38	2.972
45.38	2.972
45.38	2.972
45.38	2.972
45.38	2.972
45.38	2.972
45.38	2.972
45.38	2.972
45.38	2.972
45.38	2.972
45.38	2.971
45.38	2.971
45.38	2.971
45.38	2.971
45.38	2.971
45.38	2.972
45.38	2.973
45.38	2.976
45.38	2.979
45.38	2.977
45.38	2.974
45.38	2.972
45.38	2.971
45.38	2.971
45.38	2.972
45.38	2.972
45.38	2.972
45.37	2.973
45.37	2.973
45.38	2.973
45.37	2.972
45.37	2.972
45.37	2.972
45.37	2.972
45.37	2.972
45.37	2.971
45.37	2.971
45.37	2.971
45.37	2.971
45.37	2.971
45.37	2.971
45.37	2.972
45.37	2.972
45.36	2.973
45.36	2.973
45.36	2.973
45.36	2.973
45.36	2.973
45.36	2.974
45.37	2.973
45.37	2.973
45.37	2.973
45.36	2.972
45.37	2.972
45.37	2.971
45.36	2.971
45.37	2.969
45.36	2.971
45.36	2.971
45.36	2.971
45.36	2.971
45.36	2.971
45.35	2.969
45.36	2.969
45.36	2.969
45.35	2.969
45.35	2.969
45.36	2.971
45.35	2.969
45.36	2.969
45.35	2.969
45.35	2.971
45.35	2.971
45.35	2.971
45.35	2.971
45.35	2.971
45.35	2.971
45.35	2.971
45.35	2.971
45.35	2.972
45.35	2.973
45.35	2.973
45.34	2.973
45.34	2.973
45.34	2.973
45.34	2.972
45.34	2.971
45.34	2.971
45.34	2.971
45.34	2.971
45.34	2.971
45.34	2.971
45.34	2.971
45.34	2.971
45.34	2.971
45.34	2.971
45.34	2.969
45.34	2.969
45.33	2.969
45.33	2.969
45.33	2.969
45.33	2.969
45.33	2.971
45.33	2.971
45.33	2.969
45.33	2.971
45.33	2.971
45.33	2.969
45.33	2.969
45.33	2.971
45.33	2.969
45.32	2.969
45.32	2.969
45.32	2.971
45.33	2.972
45.33	2.971
45.33	2.971
45.32	2.971
45.32	2.969
45.32	2.971
45.32	2.971
45.32	2.972
45.32	2.972
45.32	2.972
45.31	2.971
45.31	2.969
45.31	2.969
45.31	2.969
45.31	2.969
45.31	2.969
45.31	2.969
45.3	2.971
45.3	2.971
45.3	2.971
45.3	2.971
45.3	2.971
45.3	2.971
45.3	2.971
45.3	2.972
45.3	2.971
45.3	2.971
45.3	2.971
45.3	2.971
45.3	2.969
45.3	2.969
45.3	2.969
45.3	2.969
45.29	2.969
45.29	2.969
45.3	2.969
45.29	2.969
45.29	2.971
45.29	2.971
45.29	2.971
45.29	2.969
45.29	2.969
45.29	2.971
45.29	2.971
45.29	2.971
45.29	2.972
45.29	2.971
45.29	2.971
45.28	2.971
45.29	2.971
45.29	2.969
45.28	2.969
45.28	2.969
45.28	2.969
45.28	2.968
45.28	2.969
45.28	2.968
45.28	2.968
45.28	2.971
45.28	2.969
45.28	2.971
45.28	2.971
45.28	2.971
45.28	2.969
45.28	2.968
45.28	2.967
45.28	2.967
45.28	2.967
45.27	2.967
45.27	2.967
45.27	2.968
45.27	2.968
45.27	2.968
45.27	2.969
45.27	2.969
45.27	2.969
45.27	2.969
45.27	2.969
45.27	2.969
45.27	2.969
45.27	2.969
45.27	2.969
45.27	2.969
45.27	2.969
45.27	2.968
45.27	2.968
45.27	2.968
45.27	2.968
45.27	2.968
45.27	2.969
45.27	2.969
45.27	2.968
45.27	2.969
45.27	2.969
45.27	2.969
45.27	2.969
45.27	2.969
45.27	2.968
45.27	2.968
45.27	2.968
45.26	2.967
45.26	2.967
45.26	2.967
45.26	2.967
45.26	2.967
45.26	2.967
45.26	2.967
45.26	2.968
45.26	2.968
45.26	2.974
45.26	2.973
45.26	2.974
45.26	2.974
45.26	2.969
45.26	2.971
45.26	2.969
45.26	2.968
45.26	2.976
45.25	2.976
45.25	2.974
45.25	2.972
45.25	2.971
45.26	2.972
45.26	2.969
45.26	2.969
45.26	2.969
45.26	2.969
45.25	2.969
45.25	2.968
45.25	2.968
45.25	2.968
45.25	2.967
45.25	2.967
45.25	2.968
45.25	2.968
45.25	2.967
45.25	2.967
45.25	2.968
45.25	2.968
45.25	2.969
45.25	2.969
45.25	2.969
45.24	2.968
45.24	2.968
45.24	2.967
45.24	2.967
45.24	2.967
45.24	2.967
45.24	2.967
45.24	2.967
45.24	2.967
45.24	2.967
45.24	2.968
45.23	2.968
45.23	2.968
45.23	2.968
45.23	2.978
45.23	2.961
45.23	2.96
45.23	2.972
45.23	2.974
45.23	2.977
45.23	2.977
45.23	2.977
45.23	2.978
45.23	2.979
45.22	2.978
45.22	2.978
45.22	2.979
45.22	2.973
45.22	2.971
45.22	2.972
45.22	2.973
45.22	2.969
45.22	2.969
45.21	2.969
45.21	2.968
45.21	2.967
45.22	2.967
45.21	2.967
45.21	2.967
45.21	2.967
45.21	2.967
45.21	2.967
45.21	2.967
45.21	2.967
45.21	2.967
45.21	2.966
45.21	2.967
45.21	2.967
45.21	2.967
45.21	2.967
45.2	2.967
45.21	2.967
45.2	2.969
45.2	2.968
45.2	2.968
45.2	2.968
45.2	2.968
45.21	2.968
45.2	2.968
45.2	2.969
45.2	2.969
45.2	2.969
45.2	2.969
45.2	2.971
45.2	2.971
45.2	2.971
45.2	2.969
45.2	2.968
45.19	2.968
45.19	2.968
45.19	2.968
45.19	2.968
45.19	2.968
45.19	2.968
45.19	2.967
45.19	2.967
45.19	2.967
45.19	2.967
45.19	2.967
45.19	2.967
45.19	2.969
45.19	2.968
45.19	2.967
45.19	2.968
45.18	2.968
45.19	2.968
45.19	2.968
45.19	2.968
45.19	2.968
45.19	2.967
45.18	2.966
45.19	2.966
45.18	2.966
45.18	2.966
45.18	2.966
45.18	2.966
45.18	2.966
45.18	2.966
45.18	2.966
45.18	2.966
45.18	2.966
45.18	2.966
45.18	2.966
45.18	2.966
45.18	2.966
45.18	2.966
45.18	2.966
45.18	2.967
45.18	2.966
45.18	2.966
45.18	2.966
45.18	2.967
45.18	2.966
45.18	2.966
45.18	2.966
45.18	2.967
45.18	2.966
45.18	2.966
45.18	2.967
45.18	2.967
45.18	2.967
45.18	2.968
45.18	2.967
45.18	2.968
45.18	2.968
45.18	2.968
45.18	2.967
45.18	2.967
45.18	2.967
45.18	2.967
45.17	2.967
45.17	2.967
45.18	2.967
45.18	2.967
45.17	2.968
45.17	2.967
45.17	2.968
45.17	2.968
45.17	2.967
45.17	2.967
45.17	2.967
45.17	2.967
45.17	2.967
45.18	2.967
45.17	2.967
45.17	2.967
45.17	2.967
45.17	2.966
45.17	2.967
45.17	2.967
45.17	2.967
45.17	2.966
45.17	2.966
45.17	2.967
45.17	2.967
45.17	2.968
45.17	2.968
45.17	2.968
45.17	2.968
45.17	2.967
45.17	2.969
45.17	2.969
45.17	2.968
45.17	2.969
45.17	2.971
45.17	2.973
45.17	2.973
45.16	2.973
45.17	2.972
45.17	2.972
45.17	2.969
45.16	2.967
45.16	2.967
45.16	2.967
45.16	2.967
45.17	2.966
45.17	2.967
45.17	2.967
45.17	2.967
45.17	2.966
45.16	2.966
45.16	2.966
45.16	2.966
45.16	2.966
45.16	2.966
45.16	2.965
45.16	2.965
45.16	2.965
45.16	2.965
45.16	2.965
45.16	2.966
45.16	2.966
45.16	2.965
45.16	2.965
45.16	2.965
45.16	2.963
45.16	2.963
45.16	2.965
45.16	2.965
45.16	2.965
45.16	2.965
45.16	2.965
45.16	2.965
45.16	2.966
45.16	2.965
45.16	2.966
45.16	2.967
45.16	2.966
45.16	2.966
45.16	2.966
45.16	2.965
45.16	2.965
45.16	2.965
45.16	2.966
45.16	2.965
45.16	2.966
45.16	2.966
45.16	2.966
45.16	2.965
45.16	2.965
45.16	2.965
45.16	2.965
45.16	2.963
45.16	2.965
45.16	2.965
45.15	2.965
45.16	2.965
45.16	2.965
45.16	2.963
45.16	2.963
45.16	2.965
45.16	2.965
45.15	2.963
45.15	2.963
45.16	2.963
45.16	2.963
45.16	2.963
45.15	2.965
45.15	2.965
45.15	2.965
45.15	2.965
45.15	2.963
45.15	2.963
45.15	2.962
45.15	2.962
45.15	2.963
45.15	2.962
45.15	2.962
45.15	2.962
45.15	2.961
45.15	2.961
45.15	2.961
45.15	2.962
45.15	2.963
45.15	2.965
45.15	2.965
45.15	2.966
45.15	2.966
45.15	2.966
45.15	2.966
45.15	2.965
45.15	2.963
45.15	2.963
45.15	2.962
45.15	2.962
45.15	2.963
45.14	2.963
45.15	2.962
45.15	2.962
45.15	2.961
45.15	2.961
45.15	2.961
45.15	2.962
45.14	2.963
45.15	2.963
45.15	2.962
45.14	2.962
45.14	2.961
45.14	2.961
45.14	2.962
45.14	2.962
45.14	2.962
45.14	2.962
45.14	2.962
45.13	2.961
45.13	2.962
45.14	2.962
45.14	2.962
45.14	2.963
45.13	2.963
45.13	2.965
45.13	2.967
45.13	2.965
45.13	2.965
45.13	2.965
45.13	2.963
45.12	2.962
45.12	2.962
45.12	2.962
45.12	2.962
45.13	2.962
45.13	2.962
45.12	2.962
45.12	2.963
45.12	2.962
45.12	2.962
45.12	2.962
45.12	2.962
45.11	2.962
45.11	2.962
45.11	2.962
45.11	2.963
45.11	2.963
45.11	2.963
45.11	2.954
45.11	2.967
45.11	2.962
45.11	2.962
45.11	2.961
45.11	2.961
45.11	2.957
45.11	2.96
45.11	2.965
45.1	2.954
45.1	2.951
45.11	2.951
45.11	2.954
45.11	2.96
45.11	2.956
45.1	2.967
45.1	2.963
45.1	2.966
45.1	2.966
45.1	2.967
45.1	2.963
45.1	2.961
45.1	2.96
45.1	2.96
45.1	2.96
45.1	2.96
45.1	2.958
45.1	2.958
45.1	2.958
45.1	2.958
45.1	2.96
45.1	2.958
45.1	2.958
45.1	2.958
45.09	2.957
45.1	2.957
45.09	2.957
45.09	2.957
45.09	2.958
45.09	2.958
45.09	2.96
45.09	2.961
45.09	2.96
45.09	2.96
45.09	2.961
45.09	2.96
45.09	2.96
45.09	2.96
45.09	2.96
45.09	2.96
45.09	2.96
45.08	2.96
45.08	2.96
45.09	2.96
45.08	2.96
45.08	2.961
45.09	2.961
45.09	2.96
45.09	2.96
45.09	2.96
45.08	2.96
45.08	2.96
45.08	2.96
45.08	2.96
45.08	2.958
45.08	2.958
45.08	2.958
45.08	2.956
45.08	2.956
45.08	2.957
45.08	2.957
45.08	2.957
45.08	2.958
45.08	2.958
45.08	2.958
45.08	2.96
45.07	2.961
45.07	2.961
45.07	2.96
45.07	2.961
45.07	2.961
45.08	2.958
45.07	2.958
45.07	2.957
45.07	2.957
45.07	2.958
45.07	2.96
45.07	2.96
45.07	2.96
45.07	2.96
45.07	2.958
45.07	2.96
45.07	2.96
45.07	2.96
45.07	2.958
45.07	2.96
45.07	2.96
45.07	2.96
45.07	2.96
45.07	2.96
45.07	2.96
45.07	2.96
45.07	2.96
45.07	2.96
45.07	2.958
45.07	2.958
45.07	2.958
45.07	2.957
45.06	2.956
45.07	2.956
45.06	2.956
45.06	2.956
45.06	2.956
45.06	2.957
45.06	2.956
45.06	2.956
45.06	2.956
45.06	2.956
45.06	2.956
45.06	2.956
45.06	2.956
45.06	2.957
45.06	2.957
45.06	2.957
45.06	2.956
45.06	2.956
45.06	2.957
45.05	2.956
45.05	2.956
45.05	2.957
45.05	2.957
45.06	2.956
45.05	2.956
45.05	2.956
45.05	2.956
45.05	2.956
45.05	2.957
45.05	2.957
45.05	2.956
45.05	2.956
45.06	2.956
45.06	2.955
45.05	2.955
45.05	2.955
45.05	2.955
45.05	2.955
45.05	2.956
45.05	2.956
45.05	2.957
45.05	2.957
45.05	2.957
45.05	2.957
45.05	2.957
45.05	2.957
45.05	2.956
45.05	2.956
45.05	2.956
45.05	2.957
45.05	2.956
45.05	2.956
45.05	2.956
45.05	2.956
45.05	2.956
45.05	2.956
45.05	2.956
45.05	2.956
45.04	2.956
45.05	2.956
45.04	2.956
45.04	2.956
45.04	2.956
45.05	2.956
45.04	2.956
45.04	2.956
45.04	2.956
45.04	2.956
45.04	2.957
45.05	2.956
45.05	2.956
45.05	2.956
45.05	2.956
45.05	2.955
45.05	2.955
45.04	2.955
45.05	2.955
45.04	2.955
45.04	2.955
45.04	2.954
45.04	2.954
45.04	2.954
45.04	2.954
45.04	2.952
45.04	2.955
45.04	2.955
45.04	2.955
45.04	2.955
45.04	2.955
45.03	2.954
45.04	2.954
45.04	2.954
45.03	2.954
45.03	2.954
45.03	2.954
45.03	2.954
45.03	2.954
45.03	2.954
45.03	2.954
45.03	2.952
45.03	2.952
45.04	2.954
45.04	2.954
45.03	2.954
45.03	2.954
45.04	2.955
45.03	2.955
45.03	2.956
45.03	2.955
45.03	2.954
45.03	2.954
45.03	2.955
45.03	2.954
45.03	2.955
45.03	2.954
45.03	2.955
45.03	2.955
45.03	2.955
45.03	2.955
45.03	2.956
45.03	2.956
45.03	2.956
45.03	2.956
45.03	2.955
45.02	2.955
45.02	2.955
45.02	2.954
45.02	2.954
45.02	2.954
45.02	2.954
45.02	2.954
45.02	2.954
45.02	2.952
45.02	2.952
45.02	2.954
45.02	2.952
45.02	2.952
45.02	2.951
45.02	2.95
45.02	2.95
45.02	2.951
45.02	2.951
45.02	2.951
45.02	2.952
45.02	2.952
45.02	2.951
45.02	2.951
45.02	2.951
45.02	2.951
45.02	2.951
45.01	2.951
45.01	2.951
45.01	2.951
45.01	2.952
45.01	2.952
45.01	2.952
45.01	2.952
45.01	2.952
