Fine Temperature (C) - Plot 0	Photodiode Voltage (V) - Plot 0
49.2	3.631
49.2	3.631
49.2	3.631
49.2	3.631
49.2	3.631
49.2	3.631
49.2	3.631
49.2	3.632
49.2	3.631
49.2	3.631
49.19	3.631
49.19	3.632
49.19	3.631
49.19	3.631
49.19	3.632
49.19	3.632
49.19	3.632
49.19	3.632
49.19	3.632
49.19	3.632
49.18	3.631
49.18	3.631
49.18	3.631
49.18	3.631
49.18	3.631
49.18	3.631
49.18	3.631
49.18	3.632
49.18	3.631
49.18	3.632
49.18	3.632
49.19	3.632
49.18	3.632
49.18	3.634
49.18	3.634
49.18	3.632
49.18	3.632
49.18	3.634
49.18	3.634
49.18	3.632
49.18	3.632
49.17	3.632
49.17	3.632
49.17	3.631
49.17	3.632
49.17	3.632
49.17	3.631
49.17	3.632
49.17	3.632
49.17	3.632
49.17	3.632
49.17	3.631
49.17	3.631
49.17	3.631
49.17	3.631
49.17	3.631
49.17	3.632
49.17	3.631
49.17	3.631
49.17	3.632
49.17	3.632
49.16	3.632
49.17	3.634
49.16	3.634
49.16	3.632
49.16	3.632
49.16	3.632
49.16	3.632
49.16	3.632
49.16	3.632
49.16	3.632
49.16	3.632
49.16	3.634
49.16	3.634
49.16	3.634
49.16	3.634
49.16	3.634
49.16	3.634
49.16	3.634
49.16	3.634
49.16	3.634
49.15	3.634
49.16	3.634
49.16	3.632
49.15	3.632
49.15	3.632
49.15	3.632
49.15	3.632
49.15	3.632
49.15	3.632
49.15	3.632
49.15	3.632
49.15	3.632
49.15	3.634
49.15	3.632
49.15	3.632
49.15	3.631
49.15	3.631
49.15	3.632
49.15	3.632
49.15	3.632
49.15	3.632
49.15	3.632
49.15	3.634
49.15	3.632
49.15	3.632
49.15	3.634
49.14	3.632
49.14	3.632
49.14	3.632
49.14	3.632
49.14	3.632
