Fine Temperature (C) - Plot 0	Photodiode Voltage (V) - Plot 0
49.46	3.343
49.45	3.343
49.45	3.343
49.45	3.343
49.46	3.343
49.45	3.343
49.45	3.343
49.45	3.343
49.45	3.344
49.46	3.343
49.45	3.344
49.46	3.344
49.46	3.344
49.45	3.344
49.45	3.344
49.45	3.344
49.45	3.344
49.45	3.344
49.45	3.343
49.45	3.343
49.45	3.344
49.45	3.344
49.45	3.343
49.45	3.343
49.45	3.343
49.45	3.343
49.45	3.344
49.45	3.343
49.45	3.343
49.45	3.343
49.45	3.343
49.45	3.344
49.45	3.344
49.45	3.344
49.44	3.344
49.45	3.344
49.45	3.344
49.45	3.344
49.45	3.344
49.45	3.344
49.44	3.346
49.44	3.346
49.44	3.346
49.44	3.344
49.44	3.346
49.44	3.346
49.44	3.344
49.44	3.344
49.44	3.344
49.44	3.344
49.44	3.344
49.44	3.344
49.44	3.346
49.44	3.346
49.44	3.344
49.44	3.344
49.43	3.346
49.44	3.346
49.44	3.346
49.44	3.346
49.44	3.346
49.43	3.346
49.43	3.346
49.43	3.346
49.43	3.346
49.43	3.346
49.43	3.346
49.43	3.346
49.43	3.346
49.43	3.346
49.43	3.346
49.43	3.344
49.43	3.344
49.43	3.344
49.43	3.344
49.43	3.346
49.43	3.346
49.42	3.346
49.42	3.346
49.42	3.347
49.42	3.346
49.42	3.347
49.42	3.347
49.42	3.347
49.42	3.347
49.42	3.347
49.42	3.347
49.42	3.347
49.42	3.347
49.41	3.347
49.41	3.347
49.41	3.347
49.42	3.347
49.41	3.348
49.41	3.347
49.41	3.347
49.41	3.347
49.41	3.347
49.41	3.346
49.41	3.347
49.41	3.346
49.41	3.346
49.41	3.346
49.41	3.346
49.41	3.346
49.41	3.346
49.41	3.346
49.41	3.346
49.4	3.347
49.4	3.347
49.41	3.347
49.41	3.347
49.4	3.347
49.4	3.348
49.4	3.347
49.4	3.347
49.4	3.347
49.4	3.347
49.4	3.347
49.4	3.347
49.4	3.347
49.4	3.348
49.4	3.347
49.4	3.347
49.4	3.348
49.4	3.347
49.4	3.347
49.4	3.347
49.39	3.347
49.4	3.347
49.39	3.347
49.4	3.347
49.39	3.347
49.39	3.347
49.39	3.347
49.4	3.347
49.39	3.347
49.39	3.347
49.39	3.348
49.39	3.348
49.39	3.348
49.39	3.348
49.39	3.348
49.39	3.348
49.39	3.348
49.39	3.348
49.39	3.348
49.39	3.347
49.39	3.347
49.39	3.347
49.39	3.347
49.38	3.348
49.39	3.348
49.39	3.347
49.39	3.348
49.39	3.348
49.39	3.347
49.39	3.347
49.39	3.347
49.39	3.347
49.39	3.348
49.39	3.348
49.39	3.347
49.38	3.347
49.38	3.347
49.38	3.347
49.38	3.347
49.38	3.347
49.38	3.347
49.38	3.348
49.38	3.348
49.38	3.348
49.38	3.348
49.38	3.348
49.38	3.348
49.38	3.349
49.38	3.348
49.38	3.348
49.38	3.347
49.38	3.347
49.38	3.347
49.38	3.347
49.37	3.347
49.38	3.347
49.38	3.347
49.37	3.347
49.37	3.347
49.37	3.347
49.37	3.347
49.37	3.346
49.37	3.346
49.37	3.346
49.38	3.347
49.38	3.347
49.38	3.347
49.38	3.347
49.37	3.347
49.38	3.347
49.37	3.347
49.37	3.347
49.37	3.348
49.37	3.348
49.37	3.348
49.37	3.348
49.37	3.348
49.37	3.348
49.37	3.349
49.37	3.348
49.37	3.348
49.36	3.348
49.36	3.348
49.36	3.348
49.37	3.348
49.36	3.347
49.36	3.347
49.36	3.347
49.36	3.347
49.36	3.347
49.36	3.347
49.36	3.347
49.36	3.347
49.36	3.347
49.36	3.347
49.36	3.347
49.36	3.348
49.36	3.348
49.35	3.348
49.35	3.348
49.35	3.348
49.35	3.348
49.35	3.348
49.35	3.348
49.35	3.348
49.35	3.348
49.35	3.347
49.35	3.347
49.35	3.347
49.34	3.347
49.34	3.348
49.34	3.348
49.34	3.348
49.34	3.348
49.34	3.348
49.35	3.349
49.34	3.349
49.34	3.349
49.34	3.349
49.34	3.349
49.34	3.349
49.34	3.349
49.34	3.349
49.34	3.349
49.34	3.349
49.34	3.349
49.34	3.349
49.34	3.349
49.34	3.348
49.34	3.348
49.34	3.348
49.34	3.348
49.34	3.348
49.34	3.348
49.34	3.349
49.34	3.349
49.34	3.349
49.34	3.349
49.34	3.349
49.34	3.35
49.34	3.35
49.34	3.35
49.34	3.349
49.34	3.349
49.34	3.349
49.34	3.349
49.34	3.349
